10/18/2019                                                                                                                                                                               Dynamic List Display                                                                                                                                                                                       1

ECOLAB

Plant:			US10
Insp.lot origin:			03
Lot created on:			09/18/2019 To 10/18/2019
Insp. start date:			/ /
End of Inspection:			/ /
Maximum No. of Hits:			0
Char. filter:			1
Report name:			ZMQMR01A_INSPECTION_REPORT
Run Date :			10/18/2019
By:			Garrett Lowe

	Inspection type	Status		Inspection Lot	Material	Complaint quantity	Complaint quantity Unit	Refer. Object "Order"	Order Quantity delivered	Unit	Batch object	QATM	Short text	 Ok	Result	Unit QM char.	Lower spec.	Upper spec.	Sample Insp.Point	User Inspector	Insp.date Sample	Info field 3	Sample ID	Timestamp
	03			   30000800300	954263			101128617	              7,400.000	KG	5389JE3200	340-A	Visual		OK		               0	               0	B VV	VARANVA	09/24/2019		        1	03:45:39
	03			   30000800300	954263			101128617	              7,400.000	KG	5389JE3200	340-A	Visual		OK		               0	               0	RS B VV	VARANVA	09/24/2019		        2	04:37:41
	03			   30000800300	954263			101128617	              7,400.000	KG	5389JE3200	342-A	Odor		OK		               0	               0	B VV	VARANVA	09/24/2019		        1	03:45:39
	03			   30000800300	954263			101128617	              7,400.000	KG	5389JE3200	342-A	Odor		OK		               0	               0	RS B VV	VARANVA	09/24/2019		        2	04:37:41
	03			   30000800300	954263			101128617	              7,400.000	KG	5389JE3200	INFOBOQ	INFO BOQ Comments				               0	               0	B VV	VARANVA	09/24/2019		        1	03:45:39
	03			   30000800300	954263			101128617	              7,400.000	KG	5389JE3200	INFOBOQ	INFO BOQ Comments				               0	               0	RS B VV	VARANVA	09/24/2019		        2	04:37:41
	03			   30000800301	916792			101128624	              8,200.000	KG	5389JE3400	340-A	Visual		OK		               0	               0	B MSA	SABINMA	09/24/2019		        1	14:53:40
	03			   30000800301	916792			101128624	              8,200.000	KG	5389JE3400	024-A	Specific Gravity		            1.38		            1.37	            1.43	B MSA	SABINMA	09/24/2019	at 68 deg F	        1	14:53:40
	03			   30000800301	916792			101128624	              8,200.000	KG	5389JE3400	005-E	Titration to pH 4.0		             8.5	ML	             8.4	             9.0	B MSA	SABINMA	09/24/2019	10 mL of a 1% solution prepared in a 100	        1	14:53:40
	03			   30000800301	916792			101128624	              8,200.000	KG	5389JE3400	005-F	Titration to pH 8.3		             8.3	ML	             8.0	             8.8	B MSA	SABINMA	09/24/2019	10 mL of a 1% solution prepared in a 100	        1	14:53:40
	03			   30000800301	916792			101128624	              8,200.000	KG	5389JE3400	006-A	pH of a 1 percent Soln		            12.8		            12.2	            13.5	B MSA	SABINMA	09/24/2019		        1	14:53:40
	03			   30000800302	951244			101128619	             10,500.000	KG	5389JE3600	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	09/28/2019	Appearance of product in clear, colorles	        1	03:25:07
	03			   30000800302	951244			101128619	             10,500.000	KG	5389JE3600	005-F	Titration @ pH 8.3		            13.6	ML	            13.0	            15.0	BATCH JS	SCHOPJO	09/28/2019	Titrate a 50 ml aliquot of a 1% solution	        1	03:25:07
	03			   30000800302	951244			101128619	             10,500.000	KG	5389JE3600	005-E	Titration @ pH 4.0		            16.2	ML	            16.0	            18.0	BATCH JS	SCHOPJO	09/28/2019	Titrate a 50 ml aliquot of a 1% solution	        1	03:25:07
	03			   30000800302	951244			101128619	             10,500.000	KG	5389JE3600	INFOBOQ	INFO BOQ Comments				               0	               0	BATCH JS	SCHOPJO	09/28/2019		        1	03:25:07
	03			   30000800303	917110			101132316	              4,333.838	KG	5389JE3800	006-C	pH of a 100% Soln		            13.4		             8.0	             0.0	IP AJ	JAGIRAT	09/23/2019	Process safety in-process sample no.1 af	        1	07:34:39
	03			   30000800303	917110			101132316	              4,333.838	KG	5389JE3800	005-E	Titration to pH 4.0		             4.0	ML	             3.6	             4.6	B TM	MARTIT1	09/23/2019	20 mL of a 1% percent soln prepared in a	        1	09:51:42
	03			   30000800303	917110			101132316	              4,333.838	KG	5389JE3800	005-F	Titration to pH 8.3		             2.4	ML	             1.9	             2.9	B TM	MARTIT1	09/23/2019	20 mL of a 1% percent soln prepared in a	        1	09:51:42
	03			   30000800303	917110			101132316	              4,333.838	KG	5389JE3800	007-A	Available Chlorine		           3.520	%	           3.000	           3.750	B TM	MARTIT1	09/23/2019	Analytically weigh 1.4 g of sample. Titr	        1	09:51:42
	03			   30000800303	917110			101132316	              4,333.838	KG	5389JE3800	340-A	Visual		OK		               0	               0	B TM	MARTIT1	09/23/2019	Appearance of sample in glass vessel	        1	09:51:42
	03			   30000800304	918855			101128794	              2,400.000	KG	5389JE4000	006-C	pH of a 100% solution		             2.3		             0.0	             4.0	B TM	MARTIT1	09/25/2019		        1	09:11:02
	03			   30000800304	918855			101128794	              2,400.000	KG	5389JE4000	106-A	Refractive Index: brix scale, at ambient		            10.1		             8.2	            20.8	B TM	MARTIT1	09/25/2019		        1	09:11:02
	03			   30000800304	918855			101128794	              2,400.000	KG	5389JE4000	018-A	Cloud Point 100%		              50	캜	              46	               0	B TM	MARTIT1	09/25/2019		        1	09:11:02
	03			   30000800304	918855			101128794	              2,400.000	KG	5389JE4000	340-A	Visual:		OK		               0	               0	B TM	MARTIT1	09/25/2019		        1	09:11:02
	03			   30000800304	918855			101128794	              2,400.000	KG	5389JE4000	340-A	Visual		OK		               0	               0	B TM	MARTIT1	09/25/2019		        1	09:11:02
	03			   30000800304	918855			101128794	              2,400.000	KG	5389JE4000	463-A	Color Spectrophotometer Delta E:		             1.0		             0.0	             6.5	B TM	MARTIT1	09/25/2019		        1	09:11:02
	03			   30000800305	916710			101128636	             15,500.000	KG	5389JE4200	INFOBOQ	INFO BOQ Comments				               0	               0	B MSA	SABINMA	09/29/2019		        1	09:50:44
	03			   30000800305	916710			101128636	             15,500.000	KG	5389JE4200	024-A	Specific Gravity		           1.210		           1.210	           1.230	B MSA	SABINMA	09/29/2019	At 68캟	        1	09:50:44
	03			   30000800305	916710			101128636	             15,500.000	KG	5389JE4200	005-F	Titration to pH 8.3		             6.7	ML	             6.4	             7.4	B MSA	SABINMA	09/29/2019	20 mL of a 1% soln prepared in a 1000 mL	        1	09:50:44
	03			   30000800305	916710			101128636	             15,500.000	KG	5389JE4200	340-A	Visual		OK		               0	               0	B MSA	SABINMA	09/29/2019		        1	09:50:44
	03			   30000800306	941971			101128633	             12,200.000	KG	5389JE4400	050-A	% EDTA		             4.1	%	             3.5	             4.5	B MSA	SABINMA	09/28/2019	50 ml of 1% solution. Titrate with	        1	16:44:28
	03			   30000800306	941971			101128633	             12,200.000	KG	5389JE4400	005-E	Titration @ pH 4.0		             5.2	ML	             4.3	             6.0	B MSA	SABINMA	09/28/2019	Titrate 50 mls of a 1% solution using 0.	        1	16:44:28
	03			   30000800306	941971			101128633	             12,200.000	KG	5389JE4400	006-A	pH of a 1% Soln		             9.0		             8.6	             9.4	B MSA	SABINMA	09/28/2019		        1	16:44:28
	03			   30000800306	941971			101128633	             12,200.000	KG	5389JE4400	340-A	Visual		OK		               0	               0	B MSA	SABINMA	09/28/2019		        1	16:44:28
	03			   30000800306	941971			101128633	             12,200.000	KG	5389JE4400	INFOADJ	INFO Batch Adjustment				               0	               0	B MSA	SABINMA	09/28/2019		        1	16:44:28
	03			   30000800306	941971			101128633	             12,200.000	KG	5389JE4400	INFOBOQ	INFO BOQ Comments				               0	               0	B MSA	SABINMA	09/28/2019		        1	16:44:28
	03			   30000800307	900316			101128638	             12,600.000	KG	5389JE4600	340-A	Visual		OK		               0	               0	BATCH JS	SCHOPJO	09/28/2019	Appearance of product in clear, colorles	        1	02:31:13
	03			   30000800307	900316			101128638	             12,600.000	KG	5389JE4600	024-A	Specific Gravity		           0.994		           0.990	           1.000	BATCH JS	SCHOPJO	09/28/2019	Specific Gravity at 68F/ 20C	        1	02:31:13
	03			   30000800307	900316			101128638	             12,600.000	KG	5389JE4600	278-A	Quaternary Surfactant Electrode		           10.08	%	            9.55	           10.45	BATCH JS	SCHOPJO	09/28/2019	25 mL of a 1% soln.  Adjust pH to 3.0 an	        1	02:31:13
	03			   30000800307	900316			101128638	             12,600.000	KG	5389JE4600	006-C	pH of a 100% Soln		             7.5		             6.5	             8.5	BATCH JS	SCHOPJO	09/28/2019		        1	02:31:13
	03			   30000800307	900316			101128638	             12,600.000	KG	5389JE4600	INFOADJ	INFO Batch Adjustment				               0	               0	BATCH JS	SCHOPJO	09/28/2019		        1	02:31:13
	03			   30000800307	900316			101128638	             12,600.000	KG	5389JE4600	INFOBOQ	INFO BOQ Comments				               0	               0	BATCH JS	SCHOPJO	09/28/2019		        1	02:31:13
	03			   30000800308	930818			101128609	             14,800.000	KG	5389JE4800	INFOBOQ	INFO BOQ Comments				               0	               0	B JJK	KIEPKJA	09/27/2019		        1	23:43:23
	03			   30000800308	930818			101128609	             14,800.000	KG	5389JE4800	INFOADJ	INFO Batch Adjustment				               0	               0	B JJK	KIEPKJA	09/27/2019		        1	23:43:23
	03			   30000800308	930818			101128609	             14,800.000	KG	5389JE4800	005-E	Titration at pH 4.0		             3.9	ML	             3.5	             4.8	B JJK	KIEPKJA	09/27/2019	100mL of a 1% soln prepared in a 1L flas	        1	23:43:23
	03			   30000800308	930818			101128609	             14,800.000	KG	5389JE4800	005-F	Titration @ pH 8.3		             3.2	ML	             2.7	             3.7	B JJK	KIEPKJA	09/27/2019	100mL of a 1% soln prepared in a 1L flas	        1	23:43:23
	03			   30000800308	930818			101128609	             14,800.000	KG	5389JE4800	050-A	% EDTA		            0.51	%	            0.35	            0.55	B JJK	KIEPKJA	09/27/2019	Analytically weigh 4.3g.  Titrate with C	        1	23:43:23
	03			   30000800308	930818			101128609	             14,800.000	KG	5389JE4800	340-A	Visual		OK		               0	               0	B JJK	KIEPKJA	09/27/2019		        1	23:43:23
	03			   30000800308	930818			101128609	             14,800.000	KG	5389JE4800	278-A	Quaternary Surfactant Electrode		            9.65	%	            9.10	            9.90	B JJK	KIEPKJA	09/27/2019	25 mL of a 1% soln prepared in a 1L flas	        1	23:43:23
	03			   30000800308	930818			101128609	             14,800.000	KG	5389JE4800	024-A	Specific Gravity		           1.008		           1.005	           1.015	B JJK	KIEPKJA	09/27/2019	68F/20C	        1	23:43:23
	03			   30000800308	930818			101128609	             14,800.000	KG	5389JE4800	006-C	pH of a 100% Soln		            11.3		            11.0	            11.7	B JJK	KIEPKJA	09/27/2019		        1	23:43:23
	03			   30000800309	918860			101128626	             11,900.000	KG	5389JE5000	006-C	pH of a 100% Soln		             2.2		             0.0	             2.5	B TM	MARTIT1	09/25/2019		        1	12:19:29
	03			   30000800309	918860			101128626	             11,900.000	KG	5389JE5000	106-A	Brix Scale		             7.9	%	             0.0	            12.0	B TM	MARTIT1	09/25/2019	refractive index at ambient	        1	12:19:29
	03			   30000800309	918860			101128626	             11,900.000	KG	5389JE5000	018-A	Cloud Point 100%		              48	캜	              46	               0	B TM	MARTIT1	09/25/2019		        1	12:19:29
	03			   30000800309	918860			101128626	             11,900.000	KG	5389JE5000	340-A	Visual		OK		               0	               0	B TM	MARTIT1	09/25/2019		        1	12:19:29
	03			   30000800309	918860			101128626	             11,900.000	KG	5389JE5000	340-A	Visual		OK		               0	               0	B TM	MARTIT1	09/25/2019	Color of 100% solution (pantone color ma	        1	12:19:29
	03			   30000800309	918860			101128626	             11,900.000	KG	5389JE5000	463-A	Color Spectrophotometer Delta E		             1.7		             0.0	            10.5	B TM	MARTIT1	09/25/2019	Required test where instrument is availa	        1	12:19:29
	03			   30000800310	961722			101128628	             12,000.000	KG	5389JE5200	340-A	Visual		OK		               0	               0	B GV	VIDMAGF	09/29/2019	Pantone 291C-292C	        1	12:40:47
	03			   30000800310	961722			101128628	             12,000.000	KG	5389JE5200	024-A	Specific Gravity		          1.0155		          1.0115	          1.0215	B GV	VIDMAGF	09/29/2019	68 deg F	        1	12:40:47
	03			   30000800310	961722			101128628	             12,000.000	KG	5389JE5200	006-C	pH of a 100% Soln		             9.3		             8.5	             9.5	B GV	VIDMAGF	09/29/2019		        1	12:40:47
	03			   30000800311	917110			101128650	             14,400.000	KG	5389JE5400	340-A	Visual		OK		               0	               0	B GV	VIDMAGF	09/27/2019	Appearance of sample in glass vessel	        1	12:54:37
	03			   30000800311	917110			101128650	             14,400.000	KG	5389JE5400	007-A	Available Chlorine		           3.256	%	           3.000	           3.750	B GV	VIDMAGF	09/27/2019	Analytically weigh 1.4 g of sample. Titr	        1	12:54:37
	03			   30000800311	917110			101128650	             14,400.000	KG	5389JE5400	005-F	Titration to pH 8.3		             2.2	ML	             1.9	             2.9	B GV	VIDMAGF	09/27/2019	20 mL of a 1% percent soln prepared in a	        1	12:54:37
	03			   30000800311	917110			101128650	             14,400.000	KG	5389JE5400	006-C	pH of a 100% Soln		            13.4		             8.0	             0.0	IP MSA	SABINMA	09/27/2019	Process safety in-process sample no.1 af	        1	09:36:45
	03			   30000800311	917110			101128650	             14,400.000	KG	5389JE5400	005-E	Titration to pH 4.0		             3.7	ML	             3.6	             4.6	B GV	VIDMAGF	09/27/2019	20 mL of a 1% percent soln prepared in a	        1	12:54:37
	03			   30000800312	915323			101128657	             13,150.000	KG	5389JE5600	005-E	Titration to pH 4.0		           12.02	ML	           11.00	           14.00	B JZ	ZUKLIJO	09/25/2019	Titrate 50 ml of a 1% solution using 0.1	        1	03:04:02
	03			   30000800312	915323			101128657	             13,150.000	KG	5389JE5600	005-F	Titration to pH 8.3		            7.36	ML	            7.30	           10.00	B JZ	ZUKLIJO	09/25/2019	Titrate 50 ml of a 1% solution using 0.1	        1	03:04:02
	03			   30000800312	915323			101128657	             13,150.000	KG	5389JE5600	340-A	Visual		OK		               0	               0	B JZ	ZUKLIJO	09/25/2019	Appearance of product in clear colorless	        1	03:04:02
	03			   30000800312	915323			101128657	             13,150.000	KG	5389JE5600	024-A	Specific Gravity		           1.156		           1.142	           1.172	B JZ	ZUKLIJO	09/25/2019	68캟	        1	03:04:02
	03			   30000800312	915323			101128657	             13,150.000	KG	5389JE5600	INFOADJ	INFO Batch Adjustment				               0	               0	B JZ	ZUKLIJO	09/25/2019		        1	03:04:02
	03			   30000800312	915323			101128657	             13,150.000	KG	5389JE5600	INFOBOQ	INFO BOQ Comments				               0	               0	B JZ	ZUKLIJO	09/25/2019		        1	03:04:02
	03			   30000800312	915323			101128657	             13,150.000	KG	5389JE5600	007-A	Available Chlorine		            3.13	%	            2.65	            3.50	B JZ	ZUKLIJO	09/25/2019	%Available chlorine, 50 ml of a 1% solut	        1	03:04:02
	03			   30000800312	915323			101128657	             13,150.000	KG	5389JE5600	340-A	Visual				               0	               0	IP JS	SCHOPJO	09/25/2019	For In Line Mixing (ILM) only FBOM 91532	        1	00:16:13
	03			   30000800312	915323			101128657	             13,150.000	KG	5389JE5600	005-E	Titration to pH 4.0			ML	            12.2	            15.5	IP JS	SCHOPJO	09/25/2019	For In-Line Mixing (ILM) only FBOM 91532	        1	00:16:13
